timestamp,open,high,low,close,volume,quote_volume,trades,taker_buy_volume,taker_buy_quote_volume,datetime
1620266400000,56835.85,57165.6,56707.34,57033.36,1865.080572,106305636.41196842,64871,846.707884,48259463.79733567,2021-05-06 02:00:00+00:00
1620270000000,57033.36,57033.37,56632.65,56797.09,1641.521507,93265710.4762316,60111,768.397872,43655468.25979385,2021-05-06 03:00:00+00:00
1620273600000,56797.09,57568.42,56708.08,56943.39,3055.38249,174613829.69171494,107531,1538.472218,87939362.77237353,2021-05-06 04:00:00+00:00
1620277200000,56943.39,57343.6,56700.0,57167.03,1694.658403,96654102.90140766,79104,824.461283,47022143.99466086,2021-05-06 05:00:00+00:00
1620280800000,57167.03,57167.03,56441.19,56587.65,2614.864442,148470409.5737816,86419,1324.204734,75171725.31089157,2021-05-06 06:00:00+00:00
1620284400000,56587.66,56897.62,56331.66,56814.79,2046.67697,116025627.07591079,75007,1044.060437,59192931.05523188,2021-05-06 07:00:00+00:00
1620288000000,56814.79,57203.81,56788.26,56898.87,2085.934678,118880760.67818439,72405,1068.407773,60896242.96279507,2021-05-06 08:00:00+00:00
1620291600000,56898.88,57325.0,56772.75,57261.57,2143.988256,122388541.1663424,74196,1168.295208,66689075.33007722,2021-05-06 09:00:00+00:00
1620295200000,57261.57,58360.0,57150.0,57982.1,5182.923119,300457931.02214885,144795,2800.671899,162395314.0562146,2021-05-06 10:00:00+00:00
1620298800000,57982.1,58140.0,57688.0,57988.0,3047.820517,176530771.47902626,90803,1603.510819,92889595.51282404,2021-05-06 11:00:00+00:00
1620302400000,57988.0,58099.0,57448.94,57616.97,2902.765293,167565206.352389,100622,1405.344324,81135990.34210327,2021-05-06 12:00:00+00:00
1620306000000,57616.98,57700.0,57051.96,57271.31,3047.817891,174932730.432571,104794,1519.395714,87214951.44209963,2021-05-06 13:00:00+00:00
1620309600000,57271.31,57399.99,56875.4,57153.13,2494.08203,142630944.79478553,90569,1165.99032,66679388.35917511,2021-05-06 14:00:00+00:00
1620313200000,57153.12,57350.72,56763.0,57088.49,3647.523289,208066630.7932392,125361,1707.328587,97407120.68606824,2021-05-06 15:00:00+00:00
1620316800000,57088.48,57475.0,56574.19,56718.03,3780.016302,215802771.75001785,152943,1779.27044,101585790.05951989,2021-05-06 16:00:00+00:00
1620320400000,56718.04,57100.0,56684.87,56777.0,2117.158666,120532877.49220818,91949,1043.110297,59389492.10194428,2021-05-06 17:00:00+00:00
1620324000000,56775.54,56970.0,55450.0,55753.57,6441.352754,361344297.89558405,233354,2888.859118,162108637.0673221,2021-05-06 18:00:00+00:00
1620327600000,55752.54,56358.96,55200.0,56128.42,4843.380541,269953063.09488386,153525,2340.872517,130502893.18569145,2021-05-06 19:00:00+00:00
1620331200000,56128.42,56269.0,55674.13,55913.75,3303.117488,184742018.97642285,100132,1554.299173,86929037.68491828,2021-05-06 20:00:00+00:00
1620334800000,55913.76,56452.82,55890.86,56296.52,1939.081513,108964117.83992001,87646,929.131484,52215115.51742389,2021-05-06 21:00:00+00:00
1620338400000,56296.52,56564.17,56186.16,56498.56,1851.3618,104332528.77257864,73839,853.290887,48088894.94702755,2021-05-06 22:00:00+00:00
1620342000000,56498.56,56794.4,56254.29,56393.68,1983.914089,112068041.37716131,82512,925.626432,52295667.16733586,2021-05-06 23:00:00+00:00
1620345600000,56393.68,57122.17,56028.46,56376.29,3672.245823,208029721.77373818,123829,1726.200974,97794737.48696941,2021-05-07 00:00:00+00:00
1620349200000,56376.33,56565.88,55900.0,56197.07,2788.436561,156656753.16068473,93367,1342.796946,75442744.13471802,2021-05-07 01:00:00+00:00
1620352800000,56197.06,56397.02,55500.0,55829.28,3948.542303,220936976.43084618,127199,1825.206583,102140541.73013715,2021-05-07 02:00:00+00:00
1620356400000,55829.28,56150.0,55476.74,55705.67,2806.854774,156637164.53807154,86212,1335.226438,74514269.60640053,2021-05-07 03:00:00+00:00
1620360000000,55705.67,55890.98,55241.63,55830.9,2863.086775,159025845.40748733,86508,1424.368058,79119333.08252078,2021-05-07 04:00:00+00:00
1620363600000,55830.9,56106.34,55712.39,55795.36,2090.09086,116815211.8524536,62980,1121.753028,62690100.37377913,2021-05-07 05:00:00+00:00
1620367200000,55795.37,56194.1,55640.37,56109.0,2046.184801,114547473.77412063,68218,1064.727462,59596557.49625315,2021-05-07 06:00:00+00:00
1620370800000,56109.01,56280.88,55675.01,55766.34,2695.505425,151000661.32601193,81887,1308.897702,73325014.45060858,2021-05-07 07:00:00+00:00
1620374400000,55766.33,56162.44,55570.35,56086.5,2576.320113,143792882.94599405,81194,1340.571932,74826212.10124815,2021-05-07 08:00:00+00:00
1620378000000,56086.51,56550.0,56039.72,56231.46,2620.192538,147408960.01129726,79292,1373.988323,77294827.54954167,2021-05-07 09:00:00+00:00
1620381600000,56231.46,56689.7,56231.46,56400.57,2919.386604,164920952.6079807,85762,1401.725993,79183009.14581849,2021-05-07 10:00:00+00:00
1620385200000,56400.57,56784.0,56217.22,56464.74,2314.394427,130808251.9873866,80687,1141.633089,64524245.57524675,2021-05-07 11:00:00+00:00
1620388800000,56464.74,57586.48,56228.24,57459.27,4593.538392,261530970.4146584,132708,2347.295942,133682017.1887728,2021-05-07 12:00:00+00:00
1620392400000,57459.27,57680.0,56900.0,56997.47,3296.201626,188647063.66184002,101243,1569.719679,89841346.1629347,2021-05-07 13:00:00+00:00
1620396000000,56997.47,57215.75,56696.0,57129.5,3492.078458,199021391.27913612,119561,1743.313124,99363082.75627941,2021-05-07 14:00:00+00:00
1620399600000,57129.5,57600.0,57050.16,57519.24,3408.101256,195403792.45536304,112691,1664.119929,95396159.3838129,2021-05-07 15:00:00+00:00
1620403200000,57519.25,58300.0,57132.65,58300.0,5939.71809,343201041.38405776,168658,3209.715601,185534903.66833836,2021-05-07 16:00:00+00:00
1620406800000,58300.0,58650.0,57908.86,58119.99,4412.931693,257475778.02794,128559,2264.624531,132148272.45235641,2021-05-07 17:00:00+00:00
1620410400000,58120.0,58208.66,57621.41,57890.03,2968.383415,171907893.7707897,94077,1402.028307,81188607.88028613,2021-05-07 18:00:00+00:00
1620414000000,57890.02,57997.94,57430.0,57584.01,2647.594835,152659696.3830671,90191,1257.904274,72542848.52024186,2021-05-07 19:00:00+00:00
1620417600000,57584.01,58074.31,57376.25,57607.97,2379.649308,137422280.318364,73503,1074.659425,62073832.01607557,2021-05-07 20:00:00+00:00
1620421200000,57607.97,57623.91,57147.0,57358.44,2436.811451,139860707.14716512,90342,1178.415189,67638908.57381295,2021-05-07 21:00:00+00:00
1620424800000,57358.45,57571.29,56749.75,57030.92,3551.836948,202928169.6330678,117790,1717.971737,98186109.94625017,2021-05-07 22:00:00+00:00
1620428400000,57030.92,57389.21,57020.13,57314.75,2074.661353,118734847.18325058,75234,1040.7383,59561715.94735401,2021-05-07 23:00:00+00:00
1620432000000,57315.49,57761.78,56900.0,57700.78,2546.939726,146210429.86943308,119308,1268.844744,72845755.25340432,2021-05-08 00:00:00+00:00
1620435600000,57700.53,57788.79,57424.01,57558.89,1754.888263,101102189.1610387,73787,765.07465,44077655.944814,2021-05-08 01:00:00+00:00
1620439200000,57558.9,58310.29,57500.34,58253.2,2594.866959,150108186.74625635,115332,1360.896871,78747451.74959031,2021-05-08 02:00:00+00:00
1620442800000,58253.2,58400.0,57980.94,58099.98,2309.156961,134373460.50233898,69962,1112.036376,64716571.28093842,2021-05-08 03:00:00+00:00
1620446400000,58099.86,58599.99,57950.35,58057.02,2397.861499,139654448.1574439,74651,1244.379652,72493863.78475513,2021-05-08 04:00:00+00:00
1620450000000,58057.01,58067.32,57791.0,57877.97,1935.918292,112096881.02349319,78229,992.96277,57492609.3622907,2021-05-08 05:00:00+00:00
1620453600000,57877.97,57975.31,57500.0,57804.1,1863.151032,107513835.16565463,79093,847.698948,48923238.20879002,2021-05-08 06:00:00+00:00
1620457200000,57804.09,58540.01,57604.06,58463.06,2932.637417,170559480.58457658,78387,1447.33136,84160812.77253722,2021-05-08 07:00:00+00:00
1620460800000,58463.06,59379.26,58458.29,58856.56,6420.291719,378991951.0194389,182982,3569.520137,210674204.5582611,2021-05-08 08:00:00+00:00
1620464400000,58856.57,59173.3,58632.8,58799.99,2999.236813,176480123.1790438,119933,1400.4747,82403913.30466779,2021-05-08 09:00:00+00:00
1620468000000,58800.0,58888.0,58305.0,58539.56,2303.583961,135067329.56327295,108413,1099.659022,64469229.87791459,2021-05-08 10:00:00+00:00
1620471600000,58539.56,58802.09,58350.0,58556.09,1682.312854,98563049.72407795,56636,840.820781,49264596.00452497,2021-05-08 11:00:00+00:00
1620475200000,58556.09,59118.3,58213.76,58862.79,2917.225497,171030956.6753529,89854,1465.766258,85958156.11001708,2021-05-08 12:00:00+00:00
1620478800000,58862.8,59438.64,58700.0,58828.25,4759.958115,281332332.51486933,111070,2255.042094,133329815.06609318,2021-05-08 13:00:00+00:00
1620482400000,58828.26,59060.0,58601.0,58946.32,2809.751111,165296583.47063926,79983,1350.000895,79424077.39181419,2021-05-08 14:00:00+00:00
1620486000000,58947.47,58947.48,57472.95,57599.87,5851.539191,340874608.404324,140494,2843.709612,165689503.87731528,2021-05-08 15:00:00+00:00
1620489600000,57599.86,58500.0,57560.63,58381.14,4739.339671,275357644.02658945,137969,2172.633797,126215663.21225353,2021-05-08 16:00:00+00:00
1620493200000,58381.14,59050.45,58139.91,58898.98,3815.391269,224122977.8932515,108370,1870.545827,109871816.44591874,2021-05-08 17:00:00+00:00
1620496800000,58901.45,59251.04,58901.45,59060.57,2937.039406,173491988.65638503,105800,1551.876404,91676121.5297894,2021-05-08 18:00:00+00:00
1620500400000,59060.57,59300.0,58863.18,59030.56,2046.45176,120927366.98751001,69573,995.880816,58852850.77414372,2021-05-08 19:00:00+00:00
1620504000000,59030.56,59500.0,58755.0,58935.31,2346.625858,138730866.53468665,82479,1246.57537,73718481.82406513,2021-05-08 20:00:00+00:00
1620507600000,58935.31,59098.99,58623.21,58782.49,1893.883515,111516406.41293211,75900,811.8881,47802925.26381237,2021-05-08 21:00:00+00:00
1620511200000,58782.48,59119.95,58477.94,58567.12,2395.945965,140798980.32352254,80409,1123.425188,66025603.00963649,2021-05-08 22:00:00+00:00
1620514800000,58567.12,58886.8,58466.0,58862.05,1455.909174,85351755.39193264,72764,692.654784,40607705.98155755,2021-05-08 23:00:00+00:00
1620518400000,58866.53,59075.0,58505.95,58527.0,1976.4239,116288278.88700481,66192,943.432902,55514345.19286072,2021-05-09 00:00:00+00:00
1620522000000,58527.0,59239.58,58325.09,59126.14,3062.471333,179752874.3207268,80474,1766.945762,103685941.08096707,2021-05-09 01:00:00+00:00
1620525600000,59126.14,59147.94,58500.0,58605.0,2107.172321,123932379.01050562,102248,1015.762217,59734957.48470138,2021-05-09 02:00:00+00:00
1620529200000,58605.03,59300.0,58465.96,58632.78,4827.169407,283674708.42958695,119822,2679.182503,157496518.34026596,2021-05-09 03:00:00+00:00
1620532800000,58635.72,58974.91,57575.0,58157.87,9149.354583,532733879.5361233,208383,4200.576555,244758958.71722278,2021-05-09 04:00:00+00:00
1620536400000,58157.87,58568.96,57937.27,58446.51,2314.061126,134895431.2873447,90697,1169.581789,68173977.30965747,2021-05-09 05:00:00+00:00
1620540000000,58446.51,58620.16,58000.0,58337.57,2438.270119,142471971.07614216,76695,1335.02635,78015992.13483313,2021-05-09 06:00:00+00:00
1620543600000,58337.57,58342.7,57711.71,57965.59,2152.61758,124946239.10239848,99644,1047.174203,60782402.53573191,2021-05-09 07:00:00+00:00
1620547200000,57965.59,58250.0,57815.02,58159.6,2238.709752,129973076.0609913,68066,1094.259086,63534437.82960387,2021-05-09 08:00:00+00:00
1620550800000,58159.59,58400.0,57589.94,57952.52,2908.175174,168676077.5645047,82751,1405.053244,81493602.10708284,2021-05-09 09:00:00+00:00
1620554400000,57952.53,58052.33,57535.61,57955.04,2470.687177,142785493.29785037,76805,1162.251048,67168509.75014585,2021-05-09 10:00:00+00:00
1620558000000,57955.04,58200.0,57865.85,57907.49,2156.904527,125199288.12023751,82589,1029.00763,59735047.66113539,2021-05-09 11:00:00+00:00
1620561600000,57907.49,58000.0,56235.66,56433.53,7334.090088,418959979.8899318,224987,3378.550636,193102446.40828165,2021-05-09 12:00:00+00:00
1620565200000,56433.54,57387.77,56402.9,57220.02,3553.655176,202331949.59553933,94424,1683.767114,95875636.70752868,2021-05-09 13:00:00+00:00
1620568800000,57220.01,57485.0,57111.41,57170.9,2243.805782,128578309.90264209,65846,1044.193707,59838255.70262448,2021-05-09 14:00:00+00:00
1620572400000,57170.9,57425.2,57000.0,57379.58,1889.575356,108258429.29917406,67677,957.612137,54870696.42723891,2021-05-09 15:00:00+00:00
1620576000000,57379.58,57883.11,57300.01,57600.01,2503.120953,144133783.66817135,88938,1303.61453,75063421.4545516,2021-05-09 16:00:00+00:00
1620579600000,57600.0,57660.3,57262.51,57458.73,1615.945808,92803132.29557943,62595,743.318361,42688541.29580774,2021-05-09 17:00:00+00:00
1620583200000,57458.73,57638.2,57199.8,57439.39,1531.725376,87961358.68347415,54121,750.065516,43073822.92835034,2021-05-09 18:00:00+00:00
1620586800000,57441.61,57569.0,57048.96,57266.97,2492.940645,142841978.41446126,70086,1129.424497,64713446.55473151,2021-05-09 19:00:00+00:00
1620590400000,57266.97,57999.0,57179.18,57844.18,2673.748657,154297201.64190367,70375,1409.227315,81335948.86522748,2021-05-09 20:00:00+00:00
1620594000000,57844.18,58180.0,57778.85,58025.89,1924.11491,111504698.61413988,74195,985.417629,57104219.82935289,2021-05-09 21:00:00+00:00
1620597600000,58025.88,58205.67,57850.0,57930.32,2208.474295,128249358.83164977,65530,1098.235513,63788276.39631682,2021-05-09 22:00:00+00:00
1620601200000,57930.31,58439.7,57929.84,58240.84,2032.905865,118302823.97651519,76999,969.370213,56410139.2259615,2021-05-09 23:00:00+00:00
1620604800000,58240.83,58887.82,58009.96,58858.6,2735.070297,159673740.23169377,91733,1360.474797,79454013.33867797,2021-05-10 00:00:00+00:00
1620608400000,58858.6,58985.0,58610.16,58700.21,2415.250146,141956981.7999875,72841,1175.988713,69126915.33705886,2021-05-10 01:00:00+00:00
1620612000000,58699.99,59066.0,58650.39,58982.81,2164.338114,127334860.17510442,71605,1152.117987,67790177.007129,2021-05-10 02:00:00+00:00
1620615600000,58978.95,59444.9,58929.33,59356.76,3590.549967,212740172.02363124,89914,1939.074117,114887835.57397611,2021-05-10 03:00:00+00:00
1620619200000,59356.77,59500.0,59003.37,59154.67,3062.813283,181527842.46940848,80338,1687.742697,100061139.92910445,2021-05-10 04:00:00+00:00
1620622800000,59154.67,59439.98,58680.26,59068.05,2521.166235,148774470.4668303,71729,1295.156434,76425563.07061167,2021-05-10 05:00:00+00:00
1620626400000,59068.66,59180.0,58755.0,58833.93,1799.152798,106084476.58219846,61207,828.17686,48834978.76751401,2021-05-10 06:00:00+00:00
1620630000000,58833.92,58965.01,58355.79,58370.17,2502.867563,146907008.65921587,82731,1216.778848,71422284.80080508,2021-05-10 07:00:00+00:00
1620633600000,58370.17,58593.79,58016.33,58372.87,2898.39359,168957552.85590082,86178,1413.536645,82406294.40887375,2021-05-10 08:00:00+00:00
1620637200000,58372.86,58573.54,57736.46,57899.65,3262.379436,189540888.71655205,93188,1595.126251,92682956.54038607,2021-05-10 09:00:00+00:00
1620640800000,57899.65,58167.83,57550.0,57866.23,2697.7042,156187329.44782385,99202,1324.591612,76701262.80590479,2021-05-10 10:00:00+00:00
1620644400000,57866.24,58300.0,57301.81,58070.63,3624.605949,209370685.49383795,123633,1773.232329,102449667.16209695,2021-05-10 11:00:00+00:00
1620648000000,58070.63,58231.46,57526.25,57654.57,3500.835538,202636698.5527975,97022,1581.370092,91535881.16123502,2021-05-10 12:00:00+00:00
1620651600000,57650.01,57938.12,57455.0,57675.84,3403.484507,196355379.51950657,88183,1602.918696,92475183.96847746,2021-05-10 13:00:00+00:00
1620655200000,57675.84,57675.84,56815.0,56831.59,4097.350714,234834031.12251836,115404,1850.478974,106086599.31323996,2021-05-10 14:00:00+00:00
1620658800000,56831.59,58320.0,56700.0,58296.36,5490.741237,315255459.1155902,128177,2691.378902,154640891.6267111,2021-05-10 15:00:00+00:00
1620662400000,58296.35,58593.7,57556.99,57572.32,4239.666406,246192432.95613775,115642,1911.984973,111091774.89886226,2021-05-10 16:00:00+00:00
1620666000000,57572.32,57693.44,56849.75,56985.3,4085.398456,234213812.76838386,106825,1752.384538,100497933.59325723,2021-05-10 17:00:00+00:00
1620669600000,56985.3,57195.32,56388.26,56771.88,4418.643856,250966492.95716497,115203,1958.603297,111249948.28037716,2021-05-10 18:00:00+00:00
1620673200000,56771.87,56977.48,55516.85,55733.76,6241.027982,351004098.6338163,166920,2968.31334,166952068.6797942,2021-05-10 19:00:00+00:00
1620676800000,55733.76,55739.62,53400.0,55240.88,11462.110082,628919849.9795595,326389,5613.194201,308131149.5377815,2021-05-10 20:00:00+00:00
1620680400000,55246.69,55843.09,55027.18,55641.11,3014.242809,167433158.7785429,115725,1402.641912,77915894.63437855,2021-05-10 21:00:00+00:00
1620684000000,55640.76,56269.89,55367.15,56229.93,3377.218041,188409471.21808633,94417,1501.566891,83789515.0901993,2021-05-10 22:00:00+00:00
1620687600000,56229.92,56230.12,55418.98,55816.14,2981.338044,166505745.44184825,81213,1461.143923,81591568.44111925,2021-05-10 23:00:00+00:00
1620691200000,55816.14,56435.48,55429.99,55460.08,3554.538645,198586929.15555912,100867,1625.181381,90803244.85957503,2021-05-11 00:00:00+00:00
1620694800000,55453.39,55815.29,55064.13,55565.33,3604.831612,200051672.65270314,90158,1806.519434,100266069.39178783,2021-05-11 01:00:00+00:00
1620698400000,55565.33,55942.26,54505.0,54600.0,3617.742883,199929706.33349296,87135,1655.992053,91506900.11043794,2021-05-11 02:00:00+00:00
1620702000000,54600.0,55283.68,54370.0,55142.46,3510.765875,192696232.32042167,85544,1684.286899,92436637.95971076,2021-05-11 03:00:00+00:00
1620705600000,55142.44,55545.69,54986.47,55337.04,2646.3448,146422537.87810975,67349,1286.463703,71179636.32918894,2021-05-11 04:00:00+00:00
1620709200000,55337.03,55484.36,54589.0,54798.0,2345.249796,129084658.6623486,68535,1122.03119,61780509.1810497,2021-05-11 05:00:00+00:00
1620712800000,54788.6,55800.0,54721.89,55677.12,2548.333058,140932264.00109172,67921,1247.072494,68965878.54327226,2021-05-11 06:00:00+00:00
1620716400000,55677.12,55846.9,55421.84,55740.09,1960.491959,108985479.54546252,64525,932.109343,51818232.58474485,2021-05-11 07:00:00+00:00
1620720000000,55737.89,55893.9,55153.14,55341.27,3137.061986,174033659.88413215,97918,1586.619165,88023366.14943677,2021-05-11 08:00:00+00:00
1620723600000,55341.28,56027.63,55315.49,55901.15,2573.226752,143200711.9924441,75668,1241.606639,69104202.35869719,2021-05-11 09:00:00+00:00
1620727200000,55901.14,56190.0,55733.45,55841.78,2557.383987,143067532.88109654,81630,1252.826372,70087450.02847502,2021-05-11 10:00:00+00:00
1620730800000,55841.79,55963.86,55125.71,55210.47,2732.698373,152021385.00742102,79048,1193.372595,66372332.2115213,2021-05-11 11:00:00+00:00
1620734400000,55210.47,55418.8,54766.44,55374.08,3862.937465,212945648.84129873,113472,1929.841997,106385442.74880295,2021-05-11 12:00:00+00:00
1620738000000,55374.08,55760.01,54875.0,55750.0,3879.881775,214886710.88767737,117088,1880.707467,104175489.30523399,2021-05-11 13:00:00+00:00
1620741600000,55750.0,55885.77,55485.14,55688.0,3119.833388,173825464.48937523,89748,1465.144469,81628872.30427977,2021-05-11 14:00:00+00:00
1620745200000,55688.0,56176.0,55545.28,56052.82,3032.662461,169655496.3670434,86135,1382.334158,77326444.04585777,2021-05-11 15:00:00+00:00
1620748800000,56052.83,56553.42,55750.0,55999.69,3493.029274,196021598.7299567,107108,1664.67396,93447572.34989218,2021-05-11 16:00:00+00:00
1620752400000,55999.68,56500.0,55927.27,56395.1,2213.857126,124546833.88728587,65713,1025.876687,57706490.259146,2021-05-11 17:00:00+00:00
1620756000000,56395.09,56690.0,56249.38,56383.66,2035.254968,114921067.95833772,70912,979.972649,55338435.10669619,2021-05-11 18:00:00+00:00
1620759600000,56383.66,56850.0,56330.3,56608.94,1880.392549,106475487.43343543,60849,935.909261,53001201.13864922,2021-05-11 19:00:00+00:00
1620763200000,56608.93,56850.0,56464.73,56806.34,1629.034688,92373309.89984615,61589,824.057494,46727046.7337869,2021-05-11 20:00:00+00:00
1620766800000,56806.35,56862.43,56288.43,56510.26,1504.023443,85140145.1538446,65256,767.229109,43431236.6492323,2021-05-11 21:00:00+00:00
1620770400000,56510.26,56654.71,56307.43,56399.99,1452.75299,82046392.83807474,49718,670.581488,37871465.33412472,2021-05-11 22:00:00+00:00
1620774000000,56399.99,56767.96,56168.98,56670.02,1437.210697,81179727.96255983,57594,720.418332,40691432.54003395,2021-05-11 23:00:00+00:00
1620777600000,56670.02,57360.07,56555.12,57348.95,3166.907053,180613749.41228867,107806,1571.883191,89648404.00273003,2021-05-12 00:00:00+00:00
1620781200000,57344.48,57360.0,56924.37,57033.35,2018.790065,115276733.3092719,64646,1018.575383,58161416.69547177,2021-05-12 01:00:00+00:00
1620784800000,57033.35,57337.81,56932.83,57172.94,2235.727996,127630722.61404464,68385,1113.755967,63581051.22949672,2021-05-12 02:00:00+00:00
1620788400000,57170.2,57872.18,56937.78,57756.94,3310.804448,190172794.73673883,91824,1635.053258,93915933.96406452,2021-05-12 03:00:00+00:00
1620792000000,57756.95,58000.01,57284.82,57355.3,2702.273614,155892290.85841078,73603,1399.031743,80718623.78681237,2021-05-12 04:00:00+00:00
1620795600000,57355.29,57504.65,57160.01,57227.98,1948.738031,111754604.3523845,52164,1018.866089,58430470.77434184,2021-05-12 05:00:00+00:00
1620799200000,57227.98,57366.92,56900.0,57009.55,2517.104414,143780815.0178824,73563,1318.98586,75332947.95565782,2021-05-12 06:00:00+00:00
1620802800000,57011.67,57250.0,56882.0,57101.07,1915.343725,109394739.322529,60372,929.942841,53115909.54146774,2021-05-12 07:00:00+00:00
1620806400000,57101.08,57180.0,56580.0,56912.77,3332.811994,189342722.1363058,79288,1733.764116,98478670.30917332,2021-05-12 08:00:00+00:00
1620810000000,56912.77,57195.5,56730.0,56855.43,2163.096667,123128929.35958093,67098,1142.649918,65051378.92636619,2021-05-12 09:00:00+00:00
1620813600000,56855.42,56861.01,55950.45,56026.83,3903.570096,219724244.74163786,105883,1894.414347,106627004.18633053,2021-05-12 10:00:00+00:00
1620817200000,56026.83,56517.22,55967.13,56421.46,2722.41529,153140805.3643919,76059,1441.496995,81091555.50797501,2021-05-12 11:00:00+00:00
1620820800000,56421.45,56615.45,56164.0,56316.76,2723.562788,153517969.3635102,75165,1467.385348,82700160.109924,2021-05-12 12:00:00+00:00
1620824400000,56316.76,56850.0,55700.0,56760.11,3996.550934,224847297.37150002,111593,1971.577866,110995628.33598913,2021-05-12 13:00:00+00:00
1620828000000,56760.1,56900.0,56000.0,56073.03,3641.372381,205842239.13523594,98808,1701.684749,96233851.86370915,2021-05-12 14:00:00+00:00
1620831600000,56073.04,56126.29,55232.56,55479.13,5861.529748,326193530.0981588,136926,3090.130105,172000269.74733666,2021-05-12 15:00:00+00:00
1620835200000,55479.13,55677.31,54392.74,55013.01,6443.657176,354067709.355174,180445,3018.946761,165898488.66883856,2021-05-12 16:00:00+00:00
1620838800000,55013.01,55329.3,54687.05,54865.13,3002.007314,165238473.43536928,86157,1450.208256,79823505.04745129,2021-05-12 17:00:00+00:00
1620842400000,54863.94,55144.98,53576.3,54082.52,6339.651224,343628062.0713196,163534,2932.426502,158972881.07511893,2021-05-12 18:00:00+00:00
1620846000000,54082.52,54526.3,53500.0,54432.39,4578.143344,247466595.73155126,112065,2311.835343,124965615.23270065,2021-05-12 19:00:00+00:00
1620849600000,54437.0,54660.17,53983.05,54420.14,2585.945182,140526229.26166874,80163,1248.116932,67829723.08829714,2021-05-12 20:00:00+00:00
1620853200000,54420.14,54751.92,54300.0,54533.16,1891.940713,103145563.66152194,79872,874.277511,47669583.95639106,2021-05-12 21:00:00+00:00
1620856800000,54533.16,54746.82,51563.19,52942.79,12842.470117,676718908.1624994,327565,5867.269874,309174623.724108,2021-05-12 22:00:00+00:00
1620860400000,52938.97,52950.55,48600.0,49631.32,13998.375522,715069364.2374915,303842,6147.547046,314479948.36282474,2021-05-12 23:00:00+00:00
1620864000000,49537.15,50630.0,46000.0,49666.99,19866.030393,973630160.7477429,448521,9228.095982,453028662.31146145,2021-05-13 00:00:00+00:00
1620867600000,49661.12,50600.0,49305.43,50522.52,10088.97455,505260633.4154048,210671,4989.688021,249873696.04677382,2021-05-13 01:00:00+00:00
1620871200000,50522.52,50829.98,50000.0,50255.84,6577.478178,331628873.5947474,140305,2976.938963,150106431.04878977,2021-05-13 02:00:00+00:00
1620874800000,50257.78,50490.09,49544.0,50461.99,6253.543763,311852531.94313085,140253,2960.34067,147631305.47023875,2021-05-13 03:00:00+00:00
1620878400000,50461.99,50986.22,50282.0,50445.87,4747.285098,240732752.69493133,115140,2381.172942,120744567.4027952,2021-05-13 04:00:00+00:00
1620882000000,50445.87,51076.41,50444.0,50884.09,3757.048899,191208599.75376496,103398,1880.927703,95722671.2464683,2021-05-13 05:00:00+00:00
1620885600000,50884.09,51335.0,50760.42,51332.74,3988.3829,203717849.23328993,103187,1857.450564,94875543.49631976,2021-05-13 06:00:00+00:00
1620889200000,51332.74,51367.19,50605.38,50879.72,3632.057094,185205321.51293957,101776,1790.784202,91289466.72585681,2021-05-13 07:00:00+00:00
1620892800000,50879.73,50950.0,49938.44,50015.82,4616.644825,232592649.44419968,127263,2286.173201,115209979.24144146,2021-05-13 08:00:00+00:00
1620896400000,50015.83,50354.28,48747.89,49212.91,8623.516471,428217306.1631407,205034,4070.457418,202192558.51878443,2021-05-13 09:00:00+00:00
1620900000000,49212.92,50243.61,48901.0,49171.76,8782.325893,435431030.9305184,182114,4753.650951,235755353.2061166,2021-05-13 10:00:00+00:00
1620903600000,49176.56,49909.8,48457.12,49777.01,6132.186867,301930927.9225471,152730,3048.857802,150122521.67427495,2021-05-13 11:00:00+00:00
1620907200000,49777.01,50400.0,49528.46,50158.05,4589.170703,229794939.99631912,122933,2373.091961,118836338.26224035,2021-05-13 12:00:00+00:00
1620910800000,50159.29,50585.52,49594.0,50500.0,3970.491935,199239936.80369392,108246,1992.321436,100007792.17076032,2021-05-13 13:00:00+00:00
1620914400000,50500.01,50884.34,50207.56,50288.69,3752.911213,189652725.6006127,104145,1796.296113,90779670.04988667,2021-05-13 14:00:00+00:00
1620918000000,50288.68,50394.2,49458.68,49627.64,4978.783253,248565796.06729364,115590,2460.808905,122849602.63399509,2021-05-13 15:00:00+00:00
1620921600000,49627.63,50429.99,48434.2,48635.4,6007.197865,297604819.8722091,149029,2975.154783,147536779.71407107,2021-05-13 16:00:00+00:00
1620925200000,48635.65,48888.0,47000.0,48465.11,11630.740179,558009110.9442468,244584,5042.36741,242062338.72938737,2021-05-13 17:00:00+00:00
1620928800000,48465.11,48964.41,47672.59,47844.04,6375.313151,308258295.1239606,149295,3005.197745,145261413.79817694,2021-05-13 18:00:00+00:00
1620932400000,47844.04,49384.2,47832.38,48568.85,4923.945507,239925381.5802449,119719,2515.509306,122561293.77773759,2021-05-13 19:00:00+00:00
1620936000000,48569.97,49450.0,48367.56,49304.15,4073.877133,199796526.89777756,100429,2208.728572,108332697.3216475,2021-05-13 20:00:00+00:00
1620939600000,49304.11,49866.03,49000.0,49564.94,2593.165053,128484104.79687929,93588,1323.583565,65594103.21453126,2021-05-13 21:00:00+00:00
1620943200000,49564.93,49879.77,48838.38,48857.72,3571.571945,176481652.09278953,110578,1867.051034,92267248.01684003,2021-05-13 22:00:00+00:00
