datetime,open,high,low,close,volume,quote_volume,trades,taker_buy_volume,taker_buy_quote_volume,daily_return,daily_return_pct,cummax,drawdown_from_ath,drawdown_pct,rv_7d,rv_14d,rv_30d,rv_7d_label,rv_14d_label,rv_30d_label,n_hourly_obs,market_cap,cg_close,btc_dominance_pct
2021-10-17 00:00:00+00:00,60875.57,61718.39,58963.0,61528.33,39099.24124,2371696294.7973056,1331655,19289.94298,1170524004.7692945,0.01072285647592297,1.072285647592297,63575.0,-2046.6699999999983,-3.219300039323636,0.0024860384087240835,0.00228062094098019,0.0021143915721694366,0.2%,0.2%,0.2%,24,,,56.06872307855222
2021-10-18 00:00:00+00:00,61528.32,62695.78,59844.45,62009.84,51798.44844,3195091233.4205527,1629184,25859.08539,1595447836.1390421,0.007825825924415497,0.7825825924415497,63575.0,-1565.1600000000035,-2.46191112858829,0.002354404889875139,0.002309541712205923,0.002253138685823146,0.2%,0.2%,0.2%,24,,,56.06872307855222
2021-10-19 00:00:00+00:00,62005.6,64486.0,61322.22,64280.59,53628.107744,3370863940.2694364,1755708,27436.545484,1724665979.8435092,0.03661918818045651,3.661918818045651,64280.59,0.0,0.0,0.0023535023912234225,0.002185016370937857,0.0022478480213036067,0.2%,0.2%,0.2%,24,,,56.06872307855222
2021-10-20 00:00:00+00:00,64280.59,67000.0,63481.4,66001.41,51428.934856,3362878816.4045925,1823286,27623.990525999998,1806653764.6708329,0.026770445013028166,2.6770445013028166,66001.41,0.0,0.0,0.002194360074754806,0.0027216700729967647,0.0030180170614859457,0.2%,0.3%,0.3%,24,,,56.06872307855222
2021-10-21 00:00:00+00:00,66001.4,66639.74,62000.0,62193.15,68538.64537,4407757970.879756,2181665,32008.51421,2060110973.8058941,-0.05769967641600382,-5.769967641600382,66001.41,-3808.260000000002,-5.769967641600382,0.002652684029828361,0.0024607561521104047,0.0023955894166861804,0.3%,0.2%,0.2%,24,,,56.06872307855222
2021-10-22 00:00:00+00:00,62193.15,63732.39,60000.0,60688.22,52119.35886,3229377744.3114257,1555280,25440.69118,1576807744.195897,-0.02419768093431507,-2.419768093431507,66001.41,-5313.190000000002,-8.050115899039135,0.0027161565782336033,0.003455340472111429,0.003466610674990874,0.3%,0.3%,0.3%,24,,,56.06872307855222
2021-10-23 00:00:00+00:00,60688.23,61747.64,59562.15,61286.75,27626.93678,1686121722.2187824,982103,13352.56908,815306581.3357304,0.009862375268215207,0.9862375268215207,66001.41,-4714.6600000000035,-7.1432716361665705,0.0021436312045009596,0.0019114592452610113,0.0021580592730040533,0.2%,0.2%,0.2%,24,,,56.06872307855222
2021-10-24 00:00:00+00:00,61286.75,61500.0,59510.63,60852.22,31226.57676,1889694558.9504948,1052085,15682.1686,949151331.8623388,-0.007090113278971355,-0.7090113278971355,66001.41,-5149.190000000002,-7.801636358980824,0.001969678731731051,0.002416757323360781,0.003413142226433688,0.2%,0.2%,0.3%,24,,,56.06872307855222
2021-10-25 00:00:00+00:00,60852.22,63710.63,60650.0,63078.78,36853.83806,2309339650.1093802,1270453,18577.25472,1164150305.9348185,0.036589626475418635,3.6589626475418635,66001.41,-2922.6300000000047,-4.428132671711116,0.002089712426552639,0.0020523635565523534,0.0027596582738127415,0.2%,0.2%,0.3%,24,,,56.06872307855222
2021-10-26 00:00:00+00:00,63078.78,63293.48,59817.55,60328.81,40217.50083,2492606133.3189454,1334460,18699.28475,1160289812.695996,-0.04359580194797685,-4.359580194797685,66001.41,-5672.600000000006,-8.594664871553515,0.004213401170038868,0.004141572334618211,0.0034545849215657726,0.4%,0.4%,0.3%,24,,,56.06872307855222
2021-10-27 00:00:00+00:00,60328.81,61496.0,58000.0,58413.44,62124.49016,3688306192.972418,1913083,29983.43122,1780494793.5603175,-0.03174884437468595,-3.1748844374685947,66001.41,-7587.970000000001,-11.496678631562574,0.0035880805723629795,0.0031237528395090834,0.002885978057427009,0.4%,0.3%,0.3%,24,,,56.06872307855222
2021-10-28 00:00:00+00:00,58413.44,62499.0,57820.0,60575.89,61056.35301,3677629851.0596066,1878275,30447.44205,1835335717.8149135,0.0370197338146836,3.7019733814683597,66001.41,-5425.520000000004,-8.220309232787603,0.0032949191448727842,0.0036722159967611475,0.003468731488628689,0.3%,0.4%,0.3%,24,,,56.06872307855222
2021-10-29 00:00:00+00:00,60575.9,62980.0,60174.81,62253.71,43973.90414,2706090987.3096256,1417344,22262.86881,1370325591.0001447,0.027697818389461615,2.7697818389461615,66001.41,-3747.7000000000044,-5.678212026076423,0.002802303570656339,0.0024774904104794483,0.00241407216920153,0.3%,0.2%,0.2%,24,,,56.06872307855222
2021-10-30 00:00:00+00:00,62253.7,62359.25,60673.0,61859.19,31478.125659999998,1937860260.4380624,1197748,15583.511050000001,959369103.6133327,-0.006337292990249099,-0.6337292990249099,66001.41,-4142.220000000001,-6.275956831831319,0.002140256410869419,0.002325078181464747,0.0021295985008169807,0.2%,0.2%,0.2%,24,,,56.06872307855222
2021-10-31 00:00:00+00:00,61859.19,62405.3,59945.36,61299.8,39267.63794,2396556477.343494,1563417,19362.08206,1181449065.6191804,-0.009042957077194158,-0.9042957077194158,66001.41,-4701.610000000001,-7.123499331302163,0.0020914881780150804,0.0018994186254587316,0.002150693392969119,0.2%,0.2%,0.2%,24,,,56.06872307855222
2021-11-01 00:00:00+00:00,61299.81,62437.74,59405.0,60911.11,44687.66672,2737282804.738131,1472636,22139.95506,1356676790.5772645,-0.006340803722035049,-0.6340803722035049,66001.41,-5090.300000000003,-7.7124109924318285,0.0017126226929628514,0.0021855886483260452,0.0033578478187603236,0.2%,0.2%,0.3%,24,,,56.06872307855222
2021-11-02 00:00:00+00:00,60911.12,64270.0,60624.68,63219.99,46368.2841,2909221038.40065,1858362,23852.14282,1496448016.5988712,0.03790572852801399,3.7905728528013993,66001.41,-2781.4200000000055,-4.214182697006031,0.00193658560900702,0.001922652543434309,0.0026197568409960623,0.2%,0.2%,0.3%,24,,,56.06872307855222
2021-11-03 00:00:00+00:00,63220.57,63500.0,60382.76,62896.48,43336.09049,2713389500.4663587,1601925,20662.34777,1294306441.66844,-0.005117210553180929,-0.5117210553180929,66001.41,-3104.9300000000003,-4.70433889215397,0.001949436694158237,0.0026788369630425806,0.002756686759930355,0.2%,0.3%,0.3%,24,,,56.06872307855222
2021-11-04 00:00:00+00:00,62896.49,63086.31,60677.01,61395.01,35930.93314,2218138026.7045407,1346081,17843.38035,1101751566.3843455,-0.023872083143603562,-2.387208314360356,66001.41,-4606.4000000000015,-6.979244837345144,0.002192776691813307,0.0020794524298267487,0.0021037819792966883,0.2%,0.2%,0.2%,24,,,56.06872307855222
2021-11-05 00:00:00+00:00,61395.01,62595.72,60721.0,60937.12,31604.48749,1943346371.470386,1243074,15769.15494,969780612.6853931,-0.0074580979789725665,-0.7458097978972567,66001.41,-5064.290000000001,-7.673002743426238,0.0014150517607397618,0.00200709826457523,0.003307154659991594,0.1%,0.2%,0.3%,24,,,56.06872307855222
2021-11-06 00:00:00+00:00,60940.18,61560.49,60050.0,61470.61,25590.57408,1556774943.5537283,965309,12511.52761,761294376.4716995,0.008754762286107276,0.8754762286107276,66001.41,-4530.800000000003,-6.864701829854846,0.0023825737834584065,0.0021611432406016358,0.002072004677710215,0.2%,0.2%,0.2%,24,,,56.06872307855222
2021-11-07 00:00:00+00:00,61470.62,63286.35,61322.78,63273.59,25515.6883,1585744720.199772,1068629,13567.09782,843384435.4409548,0.029330764734561754,2.9330764734561754,66001.41,-2727.820000000007,-4.132972310743066,0.002026769467580623,0.0019567684981184647,0.0026128155469108327,0.2%,0.2%,0.3%,24,,,56.06872307855222
2021-11-08 00:00:00+00:00,63273.58,67789.0,63273.58,67525.83,54442.094554,3575716171.0442996,2349581,28879.186436,1897321249.827841,0.06720402619797627,6.720402619797627,67525.83,0.0,0.0,0.0016166516927019442,0.0016463810168928447,0.0015531256387905231,0.2%,0.2%,0.2%,24,,,56.06872307855222
2021-11-09 00:00:00+00:00,67525.82,68524.25,66222.4,66947.66,44661.378068,3014326962.087268,1847655,22243.236452,1501548663.7926426,-0.008562205011030555,-0.8562205011030555,67525.83,-578.1699999999983,-0.8562205011030555,0.0012554085441823125,0.0016446670115755316,0.0021566147767591395,0.1%,0.2%,0.2%,24,,,56.06872307855222
2021-11-10 00:00:00+00:00,66947.67,69000.0,62822.9,64882.43,65171.504046,4335575752.805223,2347934,31344.743321,2088305177.7774785,-0.030848426965184528,-3.0848426965184528,67525.83,-2643.4000000000015,-3.914650142027132,0.002882731639106649,0.002840634663384693,0.002546404784805983,0.3%,0.3%,0.3%,24,,,56.06872307855222
2021-11-11 00:00:00+00:00,64882.42,65600.07,64100.0,64774.26,37237.98058,2415537333.57771,1327827,18589.51479,1205890453.6044016,-0.0016671693708142366,-0.16671693708142366,67525.83,-2751.5699999999997,-4.074840694294313,0.0030710911882383587,0.0028396009054864287,0.002504634081587444,0.3%,0.3%,0.3%,24,,,56.06872307855222
2021-11-12 00:00:00+00:00,64774.25,65450.7,62278.0,64122.23,44490.10816,2844286547.5040407,1479149,21028.45541,1344883879.1387346,-0.010066189872335096,-1.0066189872335096,67525.83,-3403.5999999999985,-5.040441561399545,0.0022675753803079314,0.0021947875158486343,0.0021510759336555688,0.2%,0.2%,0.2%,24,,,56.06872307855222
2021-11-13 00:00:00+00:00,64122.22,65000.0,63360.22,64380.0,22504.97383,1442441613.5983925,904149,11094.05209,711146514.0645869,0.004019978718768691,0.4019978718768691,67525.83,-3145.8300000000017,-4.658706157332682,0.002400379158005078,0.0023290417596141494,0.002264757878476744,0.2%,0.2%,0.2%,24,,,56.06872307855222
2021-11-14 00:00:00+00:00,64380.01,65550.51,63576.27,65519.1,25705.07347,1658473781.2937696,951393,12629.834139999999,815039550.9471319,0.017693383038210664,1.7693383038210664,67525.83,-2006.7300000000032,-2.97179612601578,0.0032653296185598058,0.003259106047321056,0.00300886228016879,0.3%,0.3%,0.3%,24,,,56.06872307855222
2021-11-15 00:00:00+00:00,65519.11,66401.82,63400.0,63606.74,37829.37124,2460915922.8761277,1305209,19160.47382,1247275595.4355905,-0.029187824619080538,-2.918782461908054,67525.83,-3919.090000000004,-5.8038383237940305,0.002309737120751659,0.0021827637101032274,0.00209259089185383,0.2%,0.2%,0.2%,24,,,56.06872307855222
2021-11-16 00:00:00+00:00,63606.73,63617.31,58574.07,60058.87,77455.15609,4705744041.299647,2353681,36375.32415,2209839153.3697233,-0.05577820840998915,-5.577820840998915,67525.83,-7466.959999999999,-11.057931461190485,0.004099946383605617,0.0036273822350132677,0.003132143163010014,0.4%,0.4%,0.3%,24,,,56.06872307855222
2021-11-17 00:00:00+00:00,60058.87,60840.23,58373.0,60344.87,46289.38491,2767802055.200423,1471305,22545.24375,1348537946.9526918,0.004761994356537125,0.4761994356537125,67525.83,-7180.959999999999,-10.634389832749925,0.004126026570337765,0.0041043293208711164,0.0034319505317060737,0.4%,0.4%,0.3%,24,,,56.06872307855222
2021-11-18 00:00:00+00:00,60344.86,60976.0,56474.26,56891.62,62146.99931,3644824179.144852,1960419,29742.20507,1745202989.742389,-0.05722524549311314,-5.722524549311315,67525.83,-10634.21,-15.74835881321266,0.0028016985879251092,0.003103107277561221,0.004708487867670194,0.3%,0.3%,0.5%,24,,,56.06872307855222
2021-11-19 00:00:00+00:00,56891.62,58320.0,55600.0,58052.24,50715.88726,2896189975.910774,1560459,24072.28575,1374771758.2367315,0.020400544052006087,2.0400544052006087,67525.83,-9473.590000000004,-14.029579495727784,0.0023566725312302444,0.0023985694703603194,0.0026993142873951536,0.2%,0.2%,0.3%,24,,,56.06872307855222
2021-11-20 00:00:00+00:00,58057.1,59845.0,57353.0,59707.51,33811.5901,1982718831.157077,1200190,16682.28087,978340154.0756932,0.028513456156041617,2.8513456156041617,67525.83,-7818.32,-11.578265679962762,0.0035176935656112108,0.0030387138086013453,0.0028405199853412917,0.4%,0.3%,0.3%,24,,,56.06872307855222
2021-11-21 00:00:00+00:00,59707.52,60029.76,58486.65,58622.02,31902.22785,1886578154.5167084,1249219,14949.12309,884084155.7068344,-0.01818012507974298,-1.8180125079742981,67525.83,-8903.810000000005,-13.185783869668843,0.0030804561713887444,0.00330221870625653,0.0030051731492175414,0.3%,0.3%,0.3%,24,,,56.06872307855222
2021-11-22 00:00:00+00:00,58617.7,59444.0,55610.0,56247.18,51724.32047,2968622334.1376567,1624768,24834.9816,1425668562.2116647,-0.04051105710789216,-4.051105710789216,67525.83,-11278.650000000001,-16.702719537101586,0.00506875225374719,0.00576794236965611,0.005138963902219642,0.5%,0.6%,0.5%,24,,,56.06872307855222
2021-11-23 00:00:00+00:00,56243.83,58009.99,55317.0,57541.27,49917.85017,2837210673.4885187,1570845,25217.65003,1433171468.6668608,0.02300719787196437,2.300719787196437,67525.83,-9984.560000000005,-14.786282523295169,0.002950669180332206,0.002987763901564955,0.002863790035269589,0.3%,0.3%,0.3%,24,,,56.06872307855222
2021-11-24 00:00:00+00:00,57541.26,57735.0,55837.0,57138.29,39612.04964,2246374244.330568,1432991,19625.09659,1113184375.6794689,-0.007003321268369556,-0.7003321268369556,67525.83,-10387.54,-15.383061563256605,0.0028209365019244846,0.0028055153604437176,0.0037760384028944034,0.3%,0.3%,0.4%,24,,,56.06872307855222
2021-11-25 00:00:00+00:00,57138.29,59398.9,57000.0,58960.36,42153.51522,2455658857.700593,1604266,21112.80397,1230022891.7300947,0.03188877371023868,3.1888773710238683,67525.83,-8565.470000000001,-12.684731161394092,0.00263912508643777,0.0027256520264209577,0.002899054920686398,0.3%,0.3%,0.3%,24,,,56.06872307855222
2021-11-26 00:00:00+00:00,58960.37,59150.0,53500.0,53726.53,65927.87066,3649353860.4295664,2138184,31287.4699,1731974879.8668962,-0.08876862352943571,-8.87686235294357,67525.83,-13799.300000000003,-20.43558738929977,0.01920554559508128,0.015172442434304774,0.011372545645432393,1.9%,1.5%,1.1%,24,,,56.06872307855222
2021-11-27 00:00:00+00:00,53723.72,55280.0,53610.0,54721.03,29716.99957,1623173123.4917316,1110145,14462.93801,790191540.9148489,0.018510408172647708,1.8510408172647708,67525.83,-12804.800000000003,-18.96281763585875,0.003777207177737205,0.00587507142648191,0.011398025904836134,0.4%,0.6%,1.1%,24,,,56.06872307855222
2021-11-28 00:00:00+00:00,54716.47,57445.05,53256.64,57274.88,36163.7137,1982198373.532835,1253408,18520.69985,1016073216.5947642,0.046670356899349175,4.6670356899349175,67525.83,-10250.950000000004,-15.180783412806631,0.0031015944968195283,0.002689303432494336,0.0033483626853610463,0.3%,0.3%,0.3%,24,,,56.06872307855222
2021-11-29 00:00:00+00:00,57274.89,58865.97,56666.67,57776.25,40125.28009,2313371348.113543,1349625,19520.25038,1125240984.5522516,0.008753750335225519,0.8753750335225519,67525.83,-9749.580000000002,-14.43829716717292,0.002432531327634661,0.002700606775777054,0.0026736434474797467,0.2%,0.3%,0.3%,24,,,56.06872307855222
2021-11-30 00:00:00+00:00,57776.25,59176.99,55875.55,56950.56,49161.05194,2823644073.021905,1587472,23867.80287,1371720422.255628,-0.014291166352956464,-1.4291166352956464,67525.83,-10575.270000000004,-15.661073695799077,0.002290383725639967,0.0028025534215941226,0.00458227128644728,0.2%,0.3%,0.5%,24,,,56.06872307855222
2021-12-01 00:00:00+00:00,56950.56,59053.55,56458.01,57184.07,44956.63656,2584928714.0757422,1442301,21501.29463,1236414404.9088528,0.004100223070677478,0.4100223070677478,67525.83,-10341.760000000002,-15.31526528441043,0.00282681502025115,0.0025551119271946306,0.0036354618866465496,0.3%,0.3%,0.4%,24,,,56.06872307855222
2021-12-02 00:00:00+00:00,57184.07,57375.47,55777.77,56480.34,37574.059760000004,2127110102.1073096,1307890,18375.47518,1040366894.5501273,-0.012306399317152494,-1.2306399317152494,67525.83,-11045.490000000005,-16.357429445887604,0.0037495880571903634,0.00479778680732256,0.005025359281490899,0.4%,0.5%,0.5%,24,,,56.06872307855222
2021-12-03 00:00:00+00:00,56484.26,57600.0,51680.0,53601.05,58927.69027,3246198505.9468513,1865063,27287.25751,1505556556.1578631,-0.050978623712250926,-5.097862371225093,67525.83,-13924.779999999999,-20.621412576491092,0.018930699097152538,0.014890247671699747,0.011141348826416113,1.9%,1.5%,1.1%,24,,,56.06872307855222
2021-12-04 00:00:00+00:00,53601.05,53859.1,42000.3,49152.47,114203.373748,5495712061.978532,3362771,52876.55238,2544632557.496252,-0.08299426970180623,-8.299426970180622,67525.83,-18373.36,-27.2093804696662,0.003299870668860532,0.0032229840193582116,0.003404825841553572,0.3%,0.3%,0.3%,24,,,56.06872307855222
2021-12-05 00:00:00+00:00,49152.46,49699.05,47727.21,49396.33,45580.82012,2231486105.8439116,1371839,22420.90324,1097785758.5909762,0.004961296960254602,0.4961296960254602,67525.83,-18129.5,-26.84824459025531,0.0038386500510420073,0.0035447316765311373,0.00357620689124292,0.4%,0.4%,0.4%,24,,,56.06872307855222
2021-12-06 00:00:00+00:00,49396.32,50891.11,47100.0,50441.92,58571.21575,2851528919.1795363,1741956,28820.34753,1403464676.8850937,0.021167362028717385,2.1167362028717385,67525.83,-17083.910000000003,-25.299814900461058,0.0059531560749021524,0.005596420677868269,0.0046982083116852355,0.6%,0.6%,0.5%,24,,,56.06872307855222
2021-12-07 00:00:00+00:00,50441.91,51936.33,50039.74,50588.95,38253.46877,1950573500.2086658,1212350,18679.11099,952551067.6259856,0.00291483750023791,0.291483750023791,67525.83,-16936.880000000005,-25.082075999658215,0.0054929423001204136,0.005782937819717906,0.004907105024431585,0.5%,0.6%,0.5%,24,,,56.06872307855222
2021-12-08 00:00:00+00:00,50588.95,51200.0,48600.0,50471.19,38425.92466,1925458787.1147523,1118225,18126.84362,908410692.2460091,-0.002327781066813861,-0.2327781066813861,67525.83,-17054.64,-25.256468524711206,0.005581639462527113,0.005559442270594733,0.004717807637643005,0.6%,0.6%,0.5%,24,,,56.06872307855222
2021-12-09 00:00:00+00:00,50471.19,50797.76,47320.0,47545.59,37692.686649999996,1841474998.8951101,1130599,18097.0596,884082539.7047912,-0.057965742436427714,-5.796574243642771,67525.83,-19980.240000000005,-29.58903281899683,0.0027242452077560677,0.0025734878693223816,0.002635718090259731,0.3%,0.3%,0.3%,24,,,56.06872307855222
2021-12-10 00:00:00+00:00,47535.9,50125.0,46852.0,47140.54,44233.57391,2135023722.8531513,1215231,21143.96129,1020995576.3025669,-0.0085191917904478,-0.85191917904478,67525.83,-20385.29,-30.188877352562717,0.002690625652962638,0.0026283671057805683,0.003390429322435731,0.3%,0.3%,0.3%,24,,,56.06872307855222
2021-12-11 00:00:00+00:00,47140.54,49485.71,46751.0,49389.99,28889.19358,1397524635.581402,957390,14452.26806,699251597.8052384,0.04771795147022062,4.771795147022062,67525.83,-18135.840000000004,-26.85763358999068,0.003927614153706468,0.0035458911548590976,0.003580422130280523,0.4%,0.4%,0.4%,24,,,56.06872307855222
2021-12-12 00:00:00+00:00,49389.99,50777.0,48638.0,50053.9,26017.93421,1292315883.6245537,863605,13266.00955,658923314.8679801,0.013442197497914199,1.34421974979142,67525.83,-17471.93,-25.874439455242538,0.006084102983366642,0.005256308537933487,0.004368711283096718,0.6%,0.5%,0.4%,24,,,56.06872307855222
2021-12-13 00:00:00+00:00,50053.9,50189.97,45672.75,46702.75,50869.52093,2423888500.790305,1399599,23487.0228,1119972248.538402,-0.06695082700848487,-6.695082700848487,67525.83,-20823.08,-30.837207036181567,0.0029228584220200057,0.0037100762231418497,0.005076314548807746,0.3%,0.4%,0.5%,24,,,56.06872307855222
2021-12-14 00:00:00+00:00,46702.76,48700.41,46290.0,48343.28,39955.98445,1887427362.4740965,1194992,20010.80589,945501336.1569144,0.035127053546097464,3.5127053546097464,67525.83,-19182.550000000003,-28.407721904343862,0.0037340157240797717,0.003347306165223423,0.003050204268769762,0.4%,0.3%,0.3%,24,,,56.06872307855222
2021-12-15 00:00:00+00:00,48336.95,49500.0,46547.0,48864.98,51629.181,2487012309.0915494,1438176,25861.16891,1246095378.4595413,0.010791572272299321,1.0791572272299321,67525.83,-18660.85,-27.635128661136044,0.0030739115453936885,0.0034702589749475076,0.003316518493017449,0.3%,0.3%,0.3%,24,,,56.06872307855222
2021-12-16 00:00:00+00:00,48864.98,49436.43,47511.0,47632.38,31949.86739,1551200654.052745,1023983,15281.92439,742115283.5773988,-0.02522460870750398,-2.522460870750398,67525.83,-19893.450000000004,-29.460504224827755,0.0027660057977817714,0.00266358671735026,0.0026206512895602875,0.3%,0.3%,0.3%,24,,,56.06872307855222
2021-12-17 00:00:00+00:00,47632.38,47995.96,45456.0,46131.2,43104.4887,2015966349.5161324,1261780,19846.77192,928665863.5850744,-0.03151595616259362,-3.1515956162593617,67525.83,-21394.630000000005,-31.683623881409538,0.004764319686014263,0.005661996174297783,0.005813233284444613,0.5%,0.6%,0.6%,24,,,56.06872307855222
2021-12-18 00:00:00+00:00,46133.83,47392.37,45500.0,46834.48,25020.05271,1165205135.7008426,862066,12635.54707,588649454.2725667,0.015245213651498446,1.5245213651498446,67525.83,-20691.35,-30.6421261315855,0.002869584839384465,0.0032538032638065126,0.0046977739923756605,0.3%,0.3%,0.5%,24,,,56.06872307855222
2021-12-19 00:00:00+00:00,46834.47,48300.01,46406.91,46681.23,29305.70665,1384958598.3627698,874827,14646.77828,692559814.2285637,-0.003272161877317714,-0.3272161877317714,67525.83,-20844.6,-30.86907632234953,0.00291040380808285,0.0037315617889613225,0.00512036963937629,0.3%,0.4%,0.5%,24,,,56.06872307855222
2021-12-20 00:00:00+00:00,46681.24,47537.57,45558.85,46914.16,35848.50609,1663363117.8304534,1076488,17666.32749,819817570.663743,0.004989799968852626,0.4989799968852626,67525.83,-20611.67,-30.52412684153605,0.002572520537854596,0.0027553662561640106,0.0042694974635459106,0.3%,0.3%,0.4%,24,,,56.06872307855222
2021-12-21 00:00:00+00:00,46914.17,49328.96,46630.0,48889.88,37713.92924,1827234149.0598803,1119412,19356.27006,937648412.2221354,0.042113511144609594,4.211351114460959,67525.83,-18635.950000000004,-27.598253882995593,0.0032042344760364167,0.0035151452282725796,0.0033460417258038906,0.3%,0.4%,0.3%,24,,,56.06872307855222
2021-12-22 00:00:00+00:00,48887.59,49576.13,48421.87,48588.16,27004.2022,1322418595.3337295,949480,13402.54963,656467230.7563097,-0.00617142034302387,-0.617142034302387,67525.83,-18937.67,-28.045075491852522,0.0038043274150540538,0.003619388509576289,0.0032596941061008374,0.4%,0.4%,0.3%,24,,,56.06872307855222
2021-12-23 00:00:00+00:00,48588.17,51375.0,47920.42,50838.81,35192.54046,1738129830.7814522,1176050,17397.67034,859605116.679757,0.04632095555789717,4.632095555789717,67525.83,-16687.020000000004,-24.712054631538784,0.005956208465389609,0.005804450142872443,0.005124406858142236,0.6%,0.6%,0.5%,24,,,56.06872307855222
2021-12-24 00:00:00+00:00,50838.82,51810.0,50384.43,50820.0,31684.84269,1618089927.2810063,1075177,15108.36362,771557283.6260679,-0.00036999292469663825,-0.036999292469663825,67525.83,-16705.83,-24.739910638640062,0.005910001583404993,0.005782460876449165,0.00510774650149621,0.6%,0.6%,0.5%,24,,,56.06872307855222
2021-12-25 00:00:00+00:00,50819.99,51156.23,50142.32,50399.66,19135.51613,971491029.130824,766979,9928.30266,504102529.5288982,-0.008271153089334793,-0.8271153089334793,67525.83,-17126.17,-25.362398359264894,0.0057427020817541275,0.0054675842018169895,0.004601361746888302,0.6%,0.5%,0.5%,24,,,56.06872307855222
2021-12-26 00:00:00+00:00,50399.67,51280.0,49412.0,50775.49,22569.88914,1132200241.5624182,797133,11285.69707,566374786.7160686,0.007456994749567736,0.7456994749567736,67525.83,-16750.340000000004,-24.80582615570961,0.005881827182154281,0.005902550522548169,0.005087866998444839,0.6%,0.6%,0.5%,24,,,56.06872307855222
2021-12-27 00:00:00+00:00,50775.48,52088.0,50449.0,50701.44,28792.21566,1472065236.0117192,1009411,14436.09322,738369203.3321569,-0.0014583808053845182,-0.14583808053845182,67525.83,-16824.39,-24.915487895520872,0.0058733689984803725,0.005824314369407985,0.0050299061289494395,0.6%,0.6%,0.5%,24,,,56.06872307855222
2021-12-28 00:00:00+00:00,50701.44,50704.05,47313.01,47543.74,45853.33924,2242102220.931003,1345774,21743.17013,1063171693.1535625,-0.06228028237462302,-6.228028237462302,67525.83,-19982.090000000004,-29.591772511348623,0.0027223710896618937,0.0025896056451932955,0.0026384999081203613,0.3%,0.3%,0.3%,24,,,56.06872307855222
2021-12-29 00:00:00+00:00,47543.74,48139.08,46096.99,46464.66,39498.87,1873785571.2732966,1114074,19089.6191,905969695.6425397,-0.022696573723480662,-2.269657372348066,67525.83,-21061.17,-31.1897980372844,0.004318020583943115,0.004195116474343216,0.005552440738412796,0.4%,0.4%,0.6%,24,,,56.06872307855222
2021-12-30 00:00:00+00:00,46464.66,47900.0,45900.0,47120.87,30352.29569,1428755720.453203,910157,14886.52375,700792256.6883159,0.014122776320756536,1.4122776320756536,67525.83,-20404.96,-30.218006946378885,0.0026104101854765045,0.002631203855555729,0.0033934944685336172,0.3%,0.3%,0.3%,24,,,56.06872307855222
2021-12-31 00:00:00+00:00,47120.88,48548.26,45678.0,46216.93,34937.99796,1650715977.9185174,1059783,17315.5423,818331688.0033131,-0.01918343188485272,-1.918343188485272,67525.83,-21308.9,-31.55666505691229,0.004221652640920559,0.0055980198345739205,0.00584889537046555,0.4%,0.6%,0.6%,24,,,56.06872307855222
2022-01-01 00:00:00+00:00,46216.93,47954.63,46208.37,47722.65,19604.46325,924155159.5834864,714899,9942.36679,468738711.79010653,0.032579403261964845,3.2579403261964845,67525.83,-19803.18,-29.326822047207713,0.0027899753395109143,0.0027352672742030153,0.002665592303995538,0.3%,0.3%,0.3%,24,,,56.06872307855222
2022-01-02 00:00:00+00:00,47722.66,47990.0,46654.0,47286.18,18340.4604,866610995.5633582,709624,9166.46954,433182392.2819466,-0.009145971566960398,-0.9145971566960398,67525.83,-20239.65,-29.973196923310685,0.0025870360621708184,0.0025128657072946803,0.002944343882517498,0.3%,0.3%,0.3%,24,,,56.06872307855222
2022-01-03 00:00:00+00:00,47286.18,47570.0,45696.0,46446.1,27662.0771,1292203508.325655,885624,13524.76045,631879430.11428,-0.01776586732106511,-1.776586732106511,67525.83,-21079.730000000003,-31.217283815689502,0.0043485920411876055,0.00457639983815333,0.005634080576608256,0.4%,0.5%,0.6%,24,,,56.06872307855222
2022-01-04 00:00:00+00:00,46446.1,47557.54,45500.0,45832.01,35491.4136,1649170424.1276135,1021815,17689.26808,821725463.0808074,-0.013221562197902492,-1.3221562197902492,67525.83,-21693.82,-32.12669877586103,0.006543359314307935,0.006527374493507636,0.005752924014236601,0.7%,0.7%,0.6%,24,,,56.06872307855222
2022-01-05 00:00:00+00:00,45832.01,47070.0,42500.0,43451.13,51784.11857,2334288544.645448,1478532,23552.994599999998,1063287226.3571415,-0.0519479726069183,-5.19479726069183,67525.83,-24074.700000000004,-35.65257916859371,0.0027855401426459523,0.0024640667590917304,0.00226124244725484,0.3%,0.2%,0.2%,24,,,56.06872307855222
2022-01-06 00:00:00+00:00,43451.14,43816.0,42430.58,43082.31,38880.37305,1674466154.4383326,1150707,19268.82662,829886561.8261453,-0.008488156694659077,-0.8488156694659077,67525.83,-24443.520000000004,-36.19877015950785,0.0016685067761886226,0.002011136694559151,0.0019986057972643818,0.2%,0.2%,0.2%,24,,,56.06872307855222
2022-01-07 00:00:00+00:00,43082.3,43145.83,40610.0,41566.48,54836.50818,2293851015.4652367,1406635,26519.39261,1109740200.2387211,-0.0351845107655554,-3.51845107655554,67525.83,-25959.35,-38.443585217686326,0.003274083328218242,0.004493253168088309,0.0045828561618379724,0.3%,0.4%,0.5%,24,,,56.06872307855222
